Epoch,PPL,TPPL,VPPL
16,15.22,15.22,13.73
16,12.51,12.51,13.73
16,15.81,15.81,13.73
16,12.47,12.47,13.73
16,14.39,14.39,13.73
16,15.38,15.38,13.73
16,16.08,16.08,13.73
16,16.33,16.33,13.73
16,14.82,14.82,13.73
16,16.88,16.88,13.73
16,13.6,13.6,13.73
16,12.86,12.86,13.73
16,14.02,14.02,13.73
16,13.35,13.35,13.73
16,14.99,14.99,13.73
16,16.89,16.89,13.73
16,15.93,15.93,13.73
16,12.41,12.41,13.73
16,13.16,13.16,13.73
16,13.16,13.16,13.57
17,16.37,16.37,13.57
17,14.59,14.59,13.57
17,16.45,16.45,13.57
17,13.91,13.91,13.57
17,14.79,14.79,13.57
17,16.4,16.4,13.57
17,13.04,13.04,13.57
17,15.37,15.37,13.57
17,14.7,14.7,13.57
17,16.11,16.11,13.57
17,15.05,15.05,13.57
17,15.69,15.69,13.57
17,14.37,14.37,13.57
17,14.7,14.7,13.57
17,15.38,15.38,13.57
17,15.8,15.8,13.57
17,11.7,11.7,13.57
17,14.76,14.76,13.57
17,13.66,13.66,13.57
17,13.01,13.01,13.57
17,16,16,13.57
17,14.01,14.01,13.57
17,13.84,13.84,13.57
17,12.49,12.49,13.57
17,15.59,15.59,13.57
17,12.24,12.24,13.57
17,13.03,13.03,13.57
17,14.95,14.95,13.57
17,18.16,18.16,13.57
17,13.43,13.43,13.57
17,16.89,16.89,13.57
17,16.84,16.84,13.57
17,13.03,13.03,13.57
17,13.62,13.62,13.57
17,16.47,16.47,13.57
17,13.24,13.24,13.57
17,12.95,12.95,13.57
17,15.23,15.23,13.57
17,12.74,12.74,13.57
17,14.96,14.96,13.57
17,14.14,14.14,13.57
17,14.81,14.81,13.57
17,12.83,12.83,13.57
17,11.71,11.71,13.57
17,15.18,15.18,13.57
17,14.71,14.71,13.57
17,14.22,14.22,13.57
17,14.31,14.31,13.57
17,13.96,13.96,13.57
17,14.94,14.94,13.57
17,11.16,11.16,13.57
17,13.64,13.64,13.57
17,14.31,14.31,13.57
17,14.29,14.29,13.57
17,14.7,14.7,13.57
17,14.92,14.92,13.57
17,16.02,16.02,13.57
17,16.74,16.74,13.57
17,15.42,15.42,13.57
17,14.99,14.99,13.57
17,15.25,15.25,13.57
17,16.63,16.63,13.57
17,13.69,13.69,13.57
17,14.14,14.14,13.57
17,14,14,13.57
17,13.4,13.4,13.57
17,14.63,14.63,13.57
17,14.34,14.34,13.57
17,14.11,14.11,13.57
17,15.17,15.17,13.57
17,15.21,15.21,13.57
17,13.27,13.27,13.57
17,12.82,12.82,13.57
17,14.05,14.05,13.57
17,12.35,12.35,13.57
17,12.42,12.42,13.57
17,11.22,11.22,13.57
17,14.42,14.42,13.57
17,17.18,17.18,13.57
17,15.48,15.48,13.57
17,13.08,13.08,13.57
17,16.47,16.47,13.57
17,15.06,15.06,13.57
17,14.12,14.12,13.57
17,17.43,17.43,13.57
17,12.82,12.82,13.57
17,12.36,12.36,13.57
17,12.93,12.93,13.57
17,15.32,15.32,13.57
17,14.46,14.46,13.57
17,14.17,14.17,13.57
17,14,14,13.57
17,14.19,14.19,13.57
17,15.03,15.03,13.57
17,14.72,14.72,13.57
17,12.57,12.57,13.57
17,13.77,13.77,13.57
17,15.79,15.79,13.57
17,14.22,14.22,13.57
17,11.86,11.86,13.57
17,14.8,14.8,13.57
17,14.12,14.12,13.57
17,12.17,12.17,13.57
17,16.27,16.27,13.57
17,11.29,11.29,13.57
17,15.51,15.51,13.57
17,16.2,16.2,13.57
17,13.75,13.75,13.57
17,11.97,11.97,13.57
17,11.67,11.67,13.57
17,12.79,12.79,13.57
17,14.21,14.21,13.57
17,16.44,16.44,13.57
17,14.29,14.29,13.57
17,14.76,14.76,13.57
17,14.67,14.67,13.57
17,13.72,13.72,13.57
17,14.47,14.47,13.57
17,15.88,15.88,13.57
17,15.43,15.43,13.57
17,15.4,15.4,13.57
17,15.05,15.05,13.57
17,11.63,11.63,13.57
17,13.38,13.38,13.57
17,15.2,15.2,13.57
17,14.97,14.97,13.57
17,14.97,14.97,13.49
18,14.25,14.25,13.49
18,12.69,12.69,13.49
18,13.86,13.86,13.49
18,12.3,12.3,13.49
18,12.39,12.39,13.49
18,16.53,16.53,13.49
18,14.12,14.12,13.49
18,14.75,14.75,13.49
18,14.36,14.36,13.49
18,12.86,12.86,13.49
18,14.56,14.56,13.49
18,16.15,16.15,13.49
18,13.77,13.77,13.49
18,11.16,11.16,13.49
18,14.47,14.47,13.49
18,13.29,13.29,13.49
18,15.41,15.41,13.49
18,13.73,13.73,13.49
18,14.44,14.44,13.49
18,11.27,11.27,13.49
18,12.77,12.77,13.49
18,13.4,13.4,13.49
18,14.53,14.53,13.49
18,14.21,14.21,13.49
18,12.82,12.82,13.49
18,11.58,11.58,13.49
18,11.81,11.81,13.49
18,14.83,14.83,13.49
18,15.02,15.02,13.49
18,14.34,14.34,13.49
18,15.86,15.86,13.49
18,13.77,13.77,13.49
18,13.82,13.82,13.49
18,15.73,15.73,13.49
18,13.97,13.97,13.49
18,15.59,15.59,13.49
18,16.56,16.56,13.49
18,13.4,13.4,13.49
18,13.66,13.66,13.49
18,14.43,14.43,13.49
18,13.06,13.06,13.49
18,14.06,14.06,13.49
18,13.48,13.48,13.49
18,17.34,17.34,13.49
18,13.88,13.88,13.49
18,16.73,16.73,13.49
18,16.37,16.37,13.49
18,12.94,12.94,13.49
18,14.18,14.18,13.49
18,16.42,16.42,13.49
18,12.8,12.8,13.49
18,14.59,14.59,13.49
18,15.68,15.68,13.49
18,12.87,12.87,13.49
18,15.18,15.18,13.49
18,12.44,12.44,13.49
18,11.26,11.26,13.49
18,14.53,14.53,13.49
18,15.48,15.48,13.49
18,13.26,13.26,13.49
18,15.66,15.66,13.49
18,13.99,13.99,13.49
18,15.22,15.22,13.49
18,12.58,12.58,13.49
18,15.48,15.48,13.49
18,14.26,14.26,13.49
18,15.36,15.36,13.49
18,12.55,12.55,13.49
18,12.79,12.79,13.49
18,15.19,15.19,13.49
18,13.56,13.56,13.49
18,12.87,12.87,13.49
18,15.31,15.31,13.49
18,14.73,14.73,13.49
18,13.13,13.13,13.49
18,12.18,12.18,13.49
18,14.58,14.58,13.49
18,13.68,13.68,13.49
18,15.68,15.68,13.49
18,14.51,14.51,13.49
18,14.52,14.52,13.49
18,12.19,12.19,13.49
18,14.19,14.19,13.49
18,12.36,12.36,13.49
18,15.59,15.59,13.49
18,16.47,16.47,13.49
18,13.56,13.56,13.49
18,16.1,16.1,13.49
18,14.29,14.29,13.49
18,14.58,14.58,13.49
18,15.65,15.65,13.49
18,13.04,13.04,13.49
18,13.64,13.64,13.49
18,13.7,13.7,13.49
18,15.9,15.9,13.49
18,13.47,13.47,13.49
18,14.8,14.8,13.49
18,13.48,13.48,13.49
18,13.69,13.69,13.49
18,15.34,15.34,13.49
18,14.54,14.54,13.49
18,14.49,14.49,13.49
18,11.98,11.98,13.49
18,12.71,12.71,13.49
18,16.44,16.44,13.49
18,13.32,13.32,13.49
18,13.9,13.9,13.49
18,15.08,15.08,13.49
18,16.84,16.84,13.49
18,12.52,12.52,13.49
18,14.8,14.8,13.49
18,14.67,14.67,13.49
18,15.27,15.27,13.49
18,13.96,13.96,13.49
18,14.64,14.64,13.49
18,15.31,15.31,13.49
18,13.57,13.57,13.49
18,14.93,14.93,13.49
18,13.54,13.54,13.49
18,13.14,13.14,13.49
18,14.26,14.26,13.49
18,15.45,15.45,13.49
18,15.43,15.43,13.49
18,13.57,13.57,13.49
18,16.09,16.09,13.49
18,17.16,17.16,13.49
18,17.16,17.16,13.33
